parcelid,logerror,transactiondate,subdate
12087607,-0.0576,14/9/2016,201609
12735792,-0.0131,14/9/2016,201609
12591666,0.0459,14/9/2016,201609
11389470,0.0119,14/9/2016,201609
14740450,0.0908,14/9/2016,201609
13942694,0.0178,14/9/2016,201609
12158273,0.4555,14/9/2016,201609
12686839,0.0677,14/9/2016,201609
17071130,0.007,14/9/2016,201609
14660405,0.0478,14/9/2016,201609
12578455,-0.007,14/9/2016,201609
14620447,-0.1132,14/9/2016,201609
14715398,0.0119,14/9/2016,201609
11521889,-0.0523,14/9/2016,201609
14358023,0.0149,14/9/2016,201609
11338842,0.0227,14/9/2016,201609
14099609,0.0198,14/9/2016,201609
17272517,-0.0408,14/9/2016,201609
11103939,0.0469,14/9/2016,201609
12883308,0.1655,14/9/2016,201609
10856568,0.0109,14/9/2016,201609
14243544,0.0834,14/9/2016,201609
10937674,0.0392,14/9/2016,201609
11487242,0.0526,14/9/2016,201609
12445952,0.1441,14/9/2016,201609
14041393,-0.0305,14/9/2016,201609
12537493,0.002,14/9/2016,201609
14403468,0.0325,14/9/2016,201609
12623210,0.0109,14/9/2016,201609
10808132,-0.0284,14/9/2016,201609
14048050,-0.129,14/9/2016,201609
11259680,-0.004,14/9/2016,201609
13858345,0.0583,14/9/2016,201609
11164477,0.1923,14/9/2016,201609
11049266,0.0139,14/9/2016,201609
12163939,0.0169,14/9/2016,201609
12386424,-0.0758,14/9/2016,201609
17142600,0.0178,14/9/2016,201609
14434438,0.0286,14/9/2016,201609
10720769,-0.0111,14/9/2016,201609
12022236,0.1044,14/9/2016,201609
11262182,0.006,14/9/2016,201609
11162240,0.0373,14/9/2016,201609
10993827,0.0218,14/9/2016,201609
13004530,0.0305,14/9/2016,201609
11200895,-0.0243,14/9/2016,201609
10856173,-0.003,14/9/2016,201609
10993896,0.0611,14/9/2016,201609
10876414,0.2367,14/9/2016,201609
12161803,0.0237,14/9/2016,201609
14244547,0.0383,14/9/2016,201609
10938547,0.131,14/9/2016,201609
12052463,-0.0192,14/9/2016,201609
11767873,-0.1087,14/9/2016,201609
11661778,0.063,14/9/2016,201609
11201287,0.0383,14/9/2016,201609
10818397,0.0497,14/9/2016,201609
11151041,0.108,14/9/2016,201609
11661432,-0.7465,14/9/2016,201609
10938382,-0.009,14/9/2016,201609
12446544,0.0564,14/9/2016,201609
12100584,-0.1427,14/9/2016,201609
17201114,0.0149,14/9/2016,201609
13984556,0.3422,14/9/2016,201609
14272980,0.0139,14/9/2016,201609
14751917,0.0169,14/9/2016,201609
11105277,0.044,14/9/2016,201609
14198195,0.1765,14/9/2016,201609
12780442,-0.0429,14/9/2016,201609
10945417,0.0402,14/9/2016,201609
13851837,0.0169,14/9/2016,201609
11484553,-0.003,14/9/2016,201609
17077420,0.0178,14/9/2016,201609
17244169,0.1638,14/9/2016,201609
14360789,-0.0305,14/9/2016,201609
10873871,-0.1416,14/9/2016,201609
10946608,-0.0294,14/9/2016,201609
12894366,-0.009,14/9/2016,201609
10988529,-0.1244,14/9/2016,201609
14287100,-0.0121,14/9/2016,201609
11166826,0.0247,14/9/2016,201609
12444228,0.006,14/9/2016,201609
12986823,0.009,14/9/2016,201609
10755458,0.2429,14/9/2016,201609
14052775,-0.0661,14/9/2016,201609
11924265,-0.005,14/9/2016,201609
11249194,0.0276,14/9/2016,201609
13057476,0.004,14/9/2016,201609
14602408,0.0459,14/9/2016,201609
12539870,0.0208,14/9/2016,201609
11168499,-0.091,14/9/2016,201609
10880705,-0.003,14/9/2016,201609
13906671,-0.0284,14/9/2016,201609
11281732,-0.0513,14/9/2016,201609
14460617,-0.007,14/9/2016,201609
13076289,0.0109,14/9/2016,201609
14741904,0.004,14/9/2016,201609
12394365,-0.1997,14/9/2016,201609
11857022,0.01,14/9/2016,201609
14440016,0.0402,14/9/2016,201609
14733230,-0.0263,14/9/2016,201609
10744615,0.2874,14/9/2016,201609
14119136,-0.0233,14/9/2016,201609
14121660,-0.0471,14/9/2016,201609
11941729,-0.0111,14/9/2016,201609
14667297,0.0208,15/9/2016,201609
14316410,-0.0651,15/9/2016,201609
14651066,0.0218,15/9/2016,201609
17173125,0.0257,15/9/2016,201609
17260221,-0.0377,15/9/2016,201609
12600230,0.1178,15/9/2016,201609
11871891,-0.0976,15/9/2016,201609
13083705,0.0421,15/9/2016,201609
11342479,-0.0545,15/9/2016,201609
12015106,-0.064,15/9/2016,201609
12044374,0.0497,15/9/2016,201609
13101017,0.0383,15/9/2016,201609
11290702,-0.0141,15/9/2016,201609
12041289,-0.0294,15/9/2016,201609
14128871,-0.001,15/9/2016,201609
12591617,-0.0294,15/9/2016,201609
11036097,0.0516,15/9/2016,201609
12685875,0.0917,15/9/2016,201609
12641433,-0.064,15/9/2016,201609
14167832,-0.0294,15/9/2016,201609
11409128,0.045,15/9/2016,201609
14196700,-0.009,15/9/2016,201609
12679516,0.009,15/9/2016,201609
11307924,0.045,15/9/2016,201609
14390343,0.0149,15/9/2016,201609
10855667,0.239,15/9/2016,201609
11609707,0.0516,15/9/2016,201609
17258224,0.1389,15/9/2016,201609
14432727,0.007,15/9/2016,201609
11307984,-0.0111,15/9/2016,201609
17182930,0.0402,15/9/2016,201609
12592392,0.1415,15/9/2016,201609
10723539,0.0208,15/9/2016,201609
12679431,-0.1065,15/9/2016,201609
14129934,0.001,15/9/2016,201609
11287602,-0.2046,15/9/2016,201609
10834574,-0.1497,15/9/2016,201609
10721350,-0.1839,15/9/2016,201609
11347024,-0.001,15/9/2016,201609
12569667,-0.0747,15/9/2016,201609
17086934,0.007,15/9/2016,201609
12641327,-0.008,15/9/2016,201609
14382341,0.0188,15/9/2016,201609
17260669,0.0334,15/9/2016,201609
14385324,0.0169,15/9/2016,201609
10837944,-0.0151,15/9/2016,201609
12671801,0.0315,15/9/2016,201609
11343044,0.0667,15/9/2016,201609
14712837,0.0208,15/9/2016,201609
14371721,0.0573,15/9/2016,201609
11433322,0.0227,15/9/2016,201609
14654826,-0.0481,15/9/2016,201609
10858143,-0.002,15/9/2016,201609
12054930,0.0649,15/9/2016,201609
12015921,0.0227,15/9/2016,201609
14657410,0.1035,15/9/2016,201609
17092721,-0.005,15/9/2016,201609
12025339,0.0488,15/9/2016,201609
14116853,0.0497,15/9/2016,201609
14668633,-0.0377,15/9/2016,201609
11045011,-0.0284,15/9/2016,201609
14712242,0.0431,15/9/2016,201609
12557059,0.1151,15/9/2016,201609
11301057,-0.112,15/9/2016,201609
11347951,0.0723,15/9/2016,201609
14173955,-0.0294,15/9/2016,201609
14662994,-0.005,15/9/2016,201609
12045543,-0.0346,15/9/2016,201609
10788206,0.0237,15/9/2016,201609
12611691,0.1881,15/9/2016,201609
11043299,-0.007,15/9/2016,201609
14664453,0.0305,15/9/2016,201609
10727141,0.3422,15/9/2016,201609
11976633,0.0421,15/9/2016,201609
11328416,-0.0888,15/9/2016,201609
10714972,-0.0305,15/9/2016,201609
14198237,0.0227,15/9/2016,201609
17191142,0.0373,15/9/2016,201609
17093964,0.3633,15/9/2016,201609
12214580,0.184,15/9/2016,201609
11301890,0.0469,15/9/2016,201609
12032828,0.0459,15/9/2016,201609
11430097,0.0109,15/9/2016,201609
12562329,0.0334,15/9/2016,201609
14738922,-0.0294,15/9/2016,201609
11342574,0.009,15/9/2016,201609
13096102,-0.0294,15/9/2016,201609
10858678,-0.0545,15/9/2016,201609
14737238,-0.0243,15/9/2016,201609
12018402,0.0373,15/9/2016,201609
12604035,-0.0243,15/9/2016,201609
12590810,-0.0111,15/9/2016,201609
10845147,-0.0419,15/9/2016,201609
14145674,0.0247,15/9/2016,201609
11720153,0.1672,15/9/2016,201609
14391041,-0.1054,15/9/2016,201609
12014656,0.062,15/9/2016,201609
11281089,0.0411,15/9/2016,201609
11746566,0.0334,15/9/2016,201609
17174082,0.0237,15/9/2016,201609
17172701,0.005,15/9/2016,201609
14739557,0.0227,15/9/2016,201609
11317701,0.0188,15/9/2016,201609
11285934,0.0227,15/9/2016,201609
17092428,0,15/9/2016,201609
14374816,0.0469,15/9/2016,201609
17096607,0.006,15/9/2016,201609
10855226,0.076,15/9/2016,201609
12607515,-0.0419,15/9/2016,201609
11281149,-0.0419,15/9/2016,201609
14124329,0,15/9/2016,201609
17059982,-0.0481,15/9/2016,201609
12519940,0.0507,15/9/2016,201609
11973203,0.1151,15/9/2016,201609
10733275,0.0602,15/9/2016,201609
14435808,-0.0101,15/9/2016,201609
11886506,-0.1948,15/9/2016,201609
14190410,0.0431,15/9/2016,201609
10832162,0.0139,15/9/2016,201609
17171152,0.0421,15/9/2016,201609
14762840,0.0742,15/9/2016,201609
17289302,0.0344,15/9/2016,201609
11184997,0.0535,15/9/2016,201609
14464770,0.0788,15/9/2016,201609
11781328,0.0315,15/9/2016,201609
12830594,0.0431,15/9/2016,201609
14219911,-0.004,15/9/2016,201609
12428882,0.3206,15/9/2016,201609
12111046,0.0334,15/9/2016,201609
12111289,0.0862,15/9/2016,201609
10804278,0.5738,15/9/2016,201609
11181813,-0.0866,15/9/2016,201609
17110321,-0.0398,15/9/2016,201609
13855219,0.0554,15/9/2016,201609
10784571,-0.0263,15/9/2016,201609
14423197,0.006,15/9/2016,201609
12825747,0.005,15/9/2016,201609
11927613,-0.0141,15/9/2016,201609
12429819,-0.0492,15/9/2016,201609
14710715,-0.0305,15/9/2016,201609
12812105,0.1689,15/9/2016,201609
12813211,0.0159,15/9/2016,201609
14300725,-0.0965,15/9/2016,201609
11673223,0.0227,15/9/2016,201609
12818257,-0.002,15/9/2016,201609
13065051,-0.001,15/9/2016,201609
11616574,0.0159,15/9/2016,201609
10914673,-0.0284,15/9/2016,201609
12820542,0.008,15/9/2016,201609
14022473,0.0109,15/9/2016,201609
14464432,-0.064,15/9/2016,201609
12823729,0.0611,15/9/2016,201609
14333859,0.0658,15/9/2016,201609
14686574,0.0247,15/9/2016,201609
12842453,0.0119,15/9/2016,201609
11190191,0.0266,15/9/2016,201609
12417022,0.0159,15/9/2016,201609
11504355,-0.0274,15/9/2016,201609
13994654,0.0218,15/9/2016,201609
11513898,-0.1427,15/9/2016,201609
10934676,0.0545,15/9/2016,201609
11165234,0.0705,15/9/2016,201609
10936958,0.0227,15/9/2016,201609
12393346,0.0169,15/9/2016,201609
12866483,0.0469,15/9/2016,201609
17285120,0.0573,15/9/2016,201609
14321226,0.01,15/9/2016,201609
11662020,0.062,15/9/2016,201609
12879304,0.0344,15/9/2016,201609
12386887,-0.0398,15/9/2016,201609
17142254,0.0109,15/9/2016,201609
10942752,0.002,15/9/2016,201609
10939391,-0.0202,15/9/2016,201609
12865878,0.0227,15/9/2016,201609
14690337,0.0334,15/9/2016,201609
13997243,-0.007,15/9/2016,201609
12844705,0.0129,15/9/2016,201609
12845978,0.2335,15/9/2016,201609
14222070,0.001,15/9/2016,201609
12849395,0.0198,15/9/2016,201609
12116147,-0.0545,15/9/2016,201609
12408888,-0.0222,15/9/2016,201609
14005082,-0.0704,15/9/2016,201609
11931579,-0.006,15/9/2016,201609
11172001,-0.112,15/9/2016,201609
14725662,-0.001,15/9/2016,201609
11510961,0.0516,15/9/2016,201609
14745680,0.1133,15/9/2016,201609
12117675,-0.0253,15/9/2016,201609
10802959,0.0953,15/9/2016,201609
14622436,0.0169,15/9/2016,201609
11669423,0.007,15/9/2016,201609
11156077,-0.046,15/9/2016,201609
11190267,0.007,15/9/2016,201609
17263698,0.257,15/9/2016,201609
12755153,-0.0715,15/9/2016,201609
11691191,-0.1393,15/9/2016,201609
14347066,0.0169,15/9/2016,201609
14680386,0.0149,15/9/2016,201609
12756824,-0.001,15/9/2016,201609
12757023,0.0208,15/9/2016,201609
11214860,0.003,15/9/2016,201609
14062311,-0.0111,15/9/2016,201609
17207647,-0.0212,15/9/2016,201609
12760331,0.0516,15/9/2016,201609
11211886,-0.0222,15/9/2016,201609
14413941,-0.2459,15/9/2016,201609
12764611,-0.0398,15/9/2016,201609
10901893,-0.1732,15/9/2016,201609
14458924,0.008,15/9/2016,201609
11860394,-0.004,15/9/2016,201609
11216657,0.0392,15/9/2016,201609
14425703,0.0421,15/9/2016,201609
14079474,-0.251,15/9/2016,201609
12737375,-0.009,15/9/2016,201609
14456350,-0.0492,15/9/2016,201609
11864110,0.1773,15/9/2016,201609
11233754,-0.102,15/9/2016,201609
14074403,-0.003,15/9/2016,201609
12472335,0.0139,15/9/2016,201609
12471371,0.1389,15/9/2016,201609
11694990,0.2021,15/9/2016,201609
11227827,-0.1043,15/9/2016,201609
12084708,-0.0726,15/9/2016,201609
10895244,0.0227,15/9/2016,201609
10811743,-0.0202,15/9/2016,201609
12086220,-0.0253,15/9/2016,201609
12748287,-0.0131,15/9/2016,201609
12767124,-0.005,15/9/2016,201609
11190303,-0.0222,15/9/2016,201609
10902392,-0.1009,15/9/2016,201609
10903770,-0.0587,15/9/2016,201609
11489800,0.0459,15/9/2016,201609
11856013,0.0459,15/9/2016,201609
10909563,0.001,15/9/2016,201609
11058266,0.0227,15/9/2016,201609
14037479,0.0296,15/9/2016,201609
12440154,0.0315,15/9/2016,201609
14041641,0.0516,15/9/2016,201609
11194394,-0.0212,15/9/2016,201609
11193570,-0.0192,15/9/2016,201609
12804342,0.009,15/9/2016,201609
12229497,-0.007,15/9/2016,201609
17213342,0.0109,15/9/2016,201609
12808849,0.1519,15/9/2016,201609
12803041,0.1337,15/9/2016,201609
12792459,-0.0233,15/9/2016,201609
14042974,-0.046,15/9/2016,201609
12197880,0.0411,15/9/2016,201609
11208064,-0.0481,15/9/2016,201609
12775502,0.0488,15/9/2016,201609
10741150,0.0266,15/9/2016,201609
14053985,0.0198,15/9/2016,201609
14424890,0.045,15/9/2016,201609
11686817,0.1923,15/9/2016,201609
14052605,0.0478,15/9/2016,201609
11206903,-0.1755,15/9/2016,201609
11686116,-0.2095,15/9/2016,201609
10905062,0.0469,15/9/2016,201609
11205314,-0.0587,15/9/2016,201609
14683523,-0.003,15/9/2016,201609
11486707,0.004,15/9/2016,201609
11997930,0.1345,15/9/2016,201609
12448037,-0.0356,15/9/2016,201609
12769859,-0.001,15/9/2016,201609
11844717,-0.0523,15/9/2016,201609
13980262,0.0315,15/9/2016,201609
10945291,0.0276,15/9/2016,201609
14243348,0.0227,15/9/2016,201609
10793976,0.0188,15/9/2016,201609
17272872,0.0779,15/9/2016,201609
12998680,0.0363,15/9/2016,201609
11621812,-0.0151,15/9/2016,201609
13900440,-0.0171,15/9/2016,201609
11561783,0.0325,15/9/2016,201609
12164975,-0.0943,15/9/2016,201609
10992149,-0.2144,15/9/2016,201609
17077898,0.045,15/9/2016,201609
10993881,-0.0513,15/9/2016,201609
11823401,-0.0545,15/9/2016,201609
11959680,0.0169,15/9/2016,201609
14716694,-0.112,15/9/2016,201609
13003631,-0.005,15/9/2016,201609
14747469,0.0169,15/9/2016,201609
12159405,-0.0619,15/9/2016,201609
17273900,0.0129,15/9/2016,201609
11641120,0.1873,15/9/2016,201609
12154161,-0.0182,15/9/2016,201609
10795649,0.0392,15/9/2016,201609
10766792,0.3008,15/9/2016,201609
12186912,-0.0715,15/9/2016,201609
12978096,-0.0161,15/9/2016,201609
11554497,0.0998,15/9/2016,201609
10983409,0.0639,15/9/2016,201609
14294472,0.0421,15/9/2016,201609
11110077,0.005,15/9/2016,201609
11637192,0.0286,15/9/2016,201609
14417955,0.0178,15/9/2016,201609
11954239,-0.0661,15/9/2016,201609
12290747,0.0373,15/9/2016,201609
14293009,-0.064,15/9/2016,201609
13894344,0.0411,15/9/2016,201609
10795865,-0.007,15/9/2016,201609
10793426,0.0129,15/9/2016,201609
12168423,-0.0253,15/9/2016,201609
11817447,0.0149,15/9/2016,201609
12177428,0.1302,15/9/2016,201609
13877233,-0.0222,15/9/2016,201609
12258093,-0.009,15/9/2016,201609
14281015,0.01,15/9/2016,201609
14280921,0.0178,15/9/2016,201609
13883013,-0.0212,15/9/2016,201609
11814983,-0.005,15/9/2016,201609
14597951,-0.0377,15/9/2016,201609
12179152,0.045,15/9/2016,201609
11080946,-0.0284,15/9/2016,201609
11979400,-0.0812,15/9/2016,201609
14717262,0.0862,15/9/2016,201609
14717288,0.004,15/9/2016,201609
13033772,0.0344,15/9/2016,201609
12263951,-0.1543,15/9/2016,201609
11963838,0.0373,15/9/2016,201609
11628549,0.0266,15/9/2016,201609
11095017,0.007,15/9/2016,201609
11093588,0.0392,15/9/2016,201609
13017077,0.0402,15/9/2016,201609
13044083,0.0169,15/9/2016,201609
11568706,-0.0866,15/9/2016,201609
17245070,-0.0151,15/9/2016,201609
10793178,0.533,15/9/2016,201609
17245139,0.1266,15/9/2016,201609
11075287,0.0178,15/9/2016,201609
12267529,-0.3538,15/9/2016,201609
13869798,-0.0274,15/9/2016,201609
11088247,0.0383,15/9/2016,201609
13025052,0.0714,15/9/2016,201609
13025705,0.0286,15/9/2016,201609
13884812,-0.0845,15/9/2016,201609
13014305,0.0497,15/9/2016,201609
12314319,-0.0888,15/9/2016,201609
11014739,-0.078,15/9/2016,201609
13924950,-0.0222,15/9/2016,201609
14693712,0.0373,15/9/2016,201609
12906954,0.009,15/9/2016,201609
13964175,0.0354,15/9/2016,201609
13055502,-0.0202,15/9/2016,201609
12910741,0,15/9/2016,201609
17139687,-0.003,15/9/2016,201609
12363239,0.0535,15/9/2016,201609
11143752,-0.0202,15/9/2016,201609
12346444,-0.005,15/9/2016,201609
14494225,0.0266,15/9/2016,201609
14253454,-0.0284,15/9/2016,201609
11652302,0.0178,15/9/2016,201609
17265146,-0.0747,15/9/2016,201609
11135746,-0.0555,15/9/2016,201609
11143147,-0.009,15/9/2016,201609
10756079,0.077,15/9/2016,201609
13967740,0.0354,15/9/2016,201609
11149480,0.0402,15/9/2016,201609
12446153,-0.0683,15/9/2016,201609
14228640,-0.009,15/9/2016,201609
11154047,0.1865,15/9/2016,201609
13976200,0.1115,15/9/2016,201609
13859285,0.009,15/9/2016,201609
11153266,-0.002,15/9/2016,201609
13975262,0.0227,15/9/2016,201609
12130572,0.0962,15/9/2016,201609
14229645,-0.0471,15/9/2016,201609
14723913,0.0383,15/9/2016,201609
10948548,-0.044,15/9/2016,201609
13970228,-0.001,15/9/2016,201609
13969339,0.006,15/9/2016,201609
14404735,-0.4155,15/9/2016,201609
17264817,-0.007,15/9/2016,201609
11537385,0.0611,15/9/2016,201609
13947089,-0.1109,15/9/2016,201609
11134789,0.0421,15/9/2016,201609
12141098,-0.0182,15/9/2016,201609
11835632,-0.002,15/9/2016,201609
13932398,0.0276,15/9/2016,201609
12950108,0.0188,15/9/2016,201609
14609864,0.002,15/9/2016,201609
12952111,-0.0192,15/9/2016,201609
10970951,-0.0736,15/9/2016,201609
14480736,0.0658,15/9/2016,201609
12955303,0.1071,15/9/2016,201609
10764734,0.0998,15/9/2016,201609
11120209,-0.0429,15/9/2016,201609
14252084,0.1231,15/9/2016,201609
11643539,0.1187,15/9/2016,201609
12515028,-0.0305,15/9/2016,201609
14481261,-0.0222,15/9/2016,201609
12960167,-0.004,15/9/2016,201609
10968916,0.0723,15/9/2016,201609
14455951,0.0421,15/9/2016,201609
10968261,0.0344,15/9/2016,201609
11790771,0.0305,15/9/2016,201609
13943940,0.0862,15/9/2016,201609
12929682,-0.0171,15/9/2016,201609
12336099,0.0573,15/9/2016,201609
17137769,0.044,15/9/2016,201609
11130559,0.0247,15/9/2016,201609
14611434,0.004,15/9/2016,201609
11069243,-0.0346,15/9/2016,201609
11648387,-0.0801,15/9/2016,201609
11619994,0.1213,15/9/2016,201609
12331849,0.009,15/9/2016,201609
14479314,-0.0253,15/9/2016,201609
13937347,0.8136,15/9/2016,201609
11646931,-0.0161,15/9/2016,201609
11947465,-0.0171,15/9/2016,201609
14274887,0.0742,15/9/2016,201609
11542881,0.0149,15/9/2016,201609
11236314,0.004,15/9/2016,201609
10802216,0.0853,15/9/2016,201609
11754634,0.0119,15/9/2016,201609
12705824,0.0392,15/9/2016,201609
14748571,0.0208,15/9/2016,201609
11465974,0.0276,15/9/2016,201609
11466074,0.0208,15/9/2016,201609
14084457,0.0507,15/9/2016,201609
14104000,0.0227,15/9/2016,201609
17155837,0.002,15/9/2016,201609
10871218,-0.0866,15/9/2016,201609
12729347,-0.007,15/9/2016,201609
11455477,0.0573,15/9/2016,201609
12699036,-0.0161,15/9/2016,201609
10870321,0.0257,15/9/2016,201609
14107372,0.004,15/9/2016,201609
10736667,0.0944,15/9/2016,201609
11466709,-0.0171,15/9/2016,201609
14392340,0.1178,15/9/2016,201609
12500951,0.003,15/9/2016,201609
14642517,-0.0398,15/9/2016,201609
12501863,0.1196,15/9/2016,201609
14393426,0.0149,15/9/2016,201609
11265960,-0.0141,15/9/2016,201609
14454713,0.0695,15/9/2016,201609
17101821,0.5573,15/9/2016,201609
11599250,-0.0566,15/9/2016,201609
14393712,0.0178,15/9/2016,201609
10878596,-0.112,15/9/2016,201609
14675815,0.006,15/9/2016,201609
14675696,0.001,15/9/2016,201609
17296238,0.0159,15/9/2016,201609
14088821,0.1124,15/9/2016,201609
10734033,0,15/9/2016,201609
14675400,-0.0545,15/9/2016,201609
17200482,0.001,15/9/2016,201609
10874767,-0.0233,15/9/2016,201609
12709193,0.2279,15/9/2016,201609
12491071,-0.0377,15/9/2016,201609
10874230,0.009,15/9/2016,201609
10873759,-0.0182,15/9/2016,201609
11458415,0.0889,15/9/2016,201609
11050597,0.0373,15/9/2016,201609
12485101,0.7159,15/9/2016,201609
12503017,0.0218,15/9/2016,201609
11717208,0.006,15/9/2016,201609
11448899,0.0334,15/9/2016,201609
14086119,-0.1497,16/9/2016,201609
13024047,0.01,16/9/2016,201609
11045249,0.0266,16/9/2016,201609
11155511,0.0178,16/9/2016,201609
10944446,0.0686,16/9/2016,201609
14709442,0.1284,16/9/2016,201609
14656446,0.0159,16/9/2016,201609
12852633,-0.0141,16/9/2016,201609
11524295,-0.0315,16/9/2016,201609
12538790,0.008,16/9/2016,201609
10945151,-0.0471,16/9/2016,201609
12378575,0.0751,16/9/2016,201609
11444640,-0.0233,16/9/2016,201609
11659701,-0.0171,16/9/2016,201609
12235735,0.2934,16/9/2016,201609
11738877,-0.064,16/9/2016,201609
12614309,-0.004,16/9/2016,201609
14031267,-0.112,16/9/2016,201609
13876010,-0.005,16/9/2016,201609
12561868,-0.0823,16/9/2016,201609
11401741,-0.0769,16/9/2016,201609
14645406,0.0459,16/9/2016,201609
11236629,0.0516,16/9/2016,201609
12612786,0.0188,16/9/2016,201609
11154862,0.0564,16/9/2016,201609
14153736,-0.003,16/9/2016,201609
14675529,-0.004,16/9/2016,201609
10849142,-0.0481,16/9/2016,201609
11460187,0.0169,16/9/2016,201609
11662437,-0.0683,16/9/2016,201609
12536643,0.0218,16/9/2016,201609
10875881,-0.0481,16/9/2016,201609
11813205,0.1062,16/9/2016,201609
14501448,0.0119,16/9/2016,201609
12015455,0.0421,16/9/2016,201609
14205302,-0.0566,16/9/2016,201609
12879682,0.0383,16/9/2016,201609
12220163,-0.0513,16/9/2016,201609
12837677,-0.0555,16/9/2016,201609
11577926,0.1931,16/9/2016,201609
17284265,0.006,16/9/2016,201609
11845244,-0.1278,16/9/2016,201609
10941653,0.0535,16/9/2016,201609
10941929,0.0971,16/9/2016,201609
14377833,-0.0408,16/9/2016,201609
12845084,0.0779,16/9/2016,201609
11157636,-0.0346,16/9/2016,201609
12885762,0.0334,16/9/2016,201609
12617458,0.0554,16/9/2016,201609
11076704,0.0488,16/9/2016,201609
12620209,-0.1684,16/9/2016,201609
10823186,0.0237,16/9/2016,201609
12131626,0.0237,16/9/2016,201609
10948465,0.062,16/9/2016,201609
14645640,0.0363,16/9/2016,201609
13961443,0,16/9/2016,201609
13961160,0.0583,16/9/2016,201609
17251133,0.0658,16/9/2016,201609
12354603,-0.0274,16/9/2016,201609
12608554,-0.0651,16/9/2016,201609
12910075,0.0516,16/9/2016,201609
12032818,0.0723,16/9/2016,201609
12910347,0.0218,16/9/2016,201609
